date,author,num_commits,num_lines_added,num_lines_removed
2023-12-14,owidbot,1,4,4
2023-12-14,veronikasamborska1994,1,691,1
2023-12-15,Fiona Spooner,1,17,0
2023-12-15,Lucas Rodés-Guirao,2,52,28
2023-12-15,Marigold,1,2,1
2023-12-15,Pablo Rosado,5,15647,263
2023-12-15,owidbot,1,6,6
2023-12-16,owidbot,2,8,8
2023-12-17,owidbot,2,7,7
2023-12-18,Lucas Rodés-Guirao,4,336,60
2023-12-18,Marigold,1,3,3
2023-12-18,Mojmir Vinkler,2,509,70
2023-12-18,Pablo Rosado,4,823,1108
2023-12-18,owidbot,2,8,8
2023-12-18,veronikasamborska1994,2,378,32
2023-12-19,Lucas Rodés-Guirao,1,61,86
2023-12-19,Marigold,4,29,7
2023-12-19,Mojmir Vinkler,1,15,6
2023-12-19,owidbot,2,11,11
2023-12-19,veronikasamborska1994,2,716,75
2023-12-20,Fiona Spooner,1,41,9
2023-12-20,Marigold,1,51,2
2023-12-20,Pablo Rosado,4,333,349
2023-12-20,owidbot,2,8,8
2023-12-21,Pablo Rosado,2,127,82
2023-12-21,owidbot,2,8,8
2023-12-22,owidbot,2,8,8
2023-12-23,owidbot,1,6,6
2023-12-24,owidbot,2,10,10
2023-12-25,owidbot,2,8,8
2023-12-26,owidbot,2,7,7
2023-12-27,Lucas Rodés-Guirao,1,599,165
2023-12-27,Pablo Rosado,4,60,17
2023-12-27,owidbot,1,4,4
2023-12-28,Lucas Rodés-Guirao,1,290,0
2023-12-28,Pablo Rosado,2,3233,297
2023-12-28,owidbot,2,10,10
2023-12-29,Mojmir Vinkler,1,149,0
2023-12-29,owidbot,1,4,4
2023-12-30,owidbot,1,4,4
2023-12-31,owidbot,2,8,8
2024-01-01,owidbot,2,7,7
2024-01-02,Lucas Rodés-Guirao,2,1822,1697
2024-01-02,Marigold,1,4,1
2024-01-02,Pablo Arriagada,1,1027,12
2024-01-02,owidbot,2,8,8
2024-01-03,Edouard Mathieu,7,234,12
2024-01-03,Lucas Rodés-Guirao,1,3,3
2024-01-03,Mojmir Vinkler,1,0,1
2024-01-03,Pablo Arriagada,1,9,15
2024-01-03,owidbot,2,8,8
2024-01-04,Edouard Mathieu,7,443,3
2024-01-04,Fiona Spooner,2,89,20
2024-01-04,Lucas Rodés-Guirao,2,789,18
2024-01-04,Pablo Rosado,1,21,10
2024-01-04,owidbot,2,8,8
2024-01-04,veronikasamborska1994,2,788,5
2024-01-05,Lucas Rodés-Guirao,1,0,0
2024-01-05,Pablo Arriagada,2,1,1
2024-01-05,owidbot,1,4,4
2024-01-06,owidbot,2,10,10
2024-01-07,owidbot,2,8,8
2024-01-08,Fiona Spooner,1,19,17
2024-01-08,Lucas Rodés-Guirao,1,208,52
2024-01-08,owidbot,1,4,4
2024-01-09,Marigold,1,1,1
2024-01-09,Mojmir Vinkler,1,76,47
2024-01-09,Pablo Rosado,1,0,108
2024-01-09,owidbot,2,10,10
2024-01-10,Lucas Rodés-Guirao,1,38,19
2024-01-10,owidbot,2,8,8
2024-01-11,Lucas Rodés-Guirao,1,15,3
2024-01-11,Pablo Arriagada,1,553,121
2024-01-11,Pablo Rosado,2,492,1
2024-01-11,owidbot,2,8,8
2024-01-12,Pablo Rosado,1,430,0
2024-01-12,owidbot,1,4,4
2024-01-13,owidbot,2,8,8
2024-01-14,owidbot,2,8,8
2024-01-15,Marigold,1,5,17
2024-01-15,Pablo Rosado,2,715,0
2024-01-15,owidbot,2,8,8
2024-01-16,Marigold,3,22,21
2024-01-16,Pablo Arriagada,1,1,0
2024-01-16,Pablo Rosado,2,282,1
2024-01-16,owidbot,2,12,12
2024-01-17,Mojmir Vinkler,1,1,1
2024-01-17,owidbot,1,6,6
2024-01-17,veronikasamborska1994,1,71,35
2024-01-18,owidbot,2,8,8
2024-01-19,Lucas Rodés-Guirao,1,8,0
2024-01-19,Pablo Rosado,1,36,39
2024-01-19,owidbot,1,4,4
2024-01-19,veronikasamborska1994,1,911,327
2024-01-20,owidbot,1,4,4
2024-01-21,owidbot,1,4,4
2024-01-21,veronikasamborska1994,1,1058,6
2024-01-22,Lucas Rodés-Guirao,1,26,9
2024-01-22,Mojmir Vinkler,1,20,3
2024-01-22,Pablo Rosado,2,47,47
2024-01-22,owidbot,1,4,4
2024-01-23,Marigold,1,4,41
2024-01-23,Mojmir Vinkler,1,189,10
2024-01-23,Pablo Arriagada,2,466,1
2024-01-23,Pablo Rosado,1,102,8
2024-01-23,lucasrodes,1,12,1
2024-01-23,owidbot,1,6,6
2024-01-24,Lars Yencken,1,10,7
2024-01-24,Lucas Rodés-Guirao,1,0,262
2024-01-24,Marigold,2,13,12
2024-01-24,Mojmir Vinkler,2,1360,62
2024-01-24,owidbot,1,4,4
2024-01-25,Marigold,1,0,2
2024-01-25,Pablo Rosado,4,1192,31
2024-01-26,Marigold,2,8,3
2024-01-26,Pablo Rosado,3,25,16
2024-01-26,owidbot,1,4,4
2024-01-26,veronikasamborska1994,2,2720,2
2024-01-27,owidbot,1,4,4
2024-01-28,owidbot,1,4,4
2024-01-29,Fiona Spooner,2,43,26
2024-01-29,Lars Yencken,1,1,2
2024-01-29,Mojmir Vinkler,1,20,12
2024-01-29,owidbot,2,60,23
2024-01-30,Lucas Rodés-Guirao,1,35,18
2024-01-30,Mojmir Vinkler,2,349,325
2024-01-30,Pablo Rosado,2,439,8
2024-01-30,owidbot,2,8,8
2024-01-30,veronikasamborska1994,1,980,0
2024-01-31,Fiona Spooner,1,376,9
2024-01-31,Pablo Arriagada,2,4711,78
2024-01-31,Pablo Rosado,1,5,6
2024-01-31,owidbot,1,4,4
2024-01-31,veronikasamborska1994,1,14,50
2024-02-01,Pablo Arriagada,1,42,8
2024-02-01,Pablo Rosado,1,9,3
2024-02-01,owidbot,1,36,129
2024-02-01,veronikasamborska1994,2,396,36
2024-02-02,Lucas Rodés-Guirao,3,2457,43
2024-02-02,Mojmir Vinkler,1,16,9
2024-02-02,Pablo Rosado,1,0,6
2024-02-02,owidbot,1,6,6
2024-02-02,veronikasamborska1994,1,641,12
2024-02-03,Lucas Rodés-Guirao,1,17,5
2024-02-03,Marigold,1,4,41
2024-02-05,Fiona Spooner,1,4,3
2024-02-05,Pablo Rosado,1,3682,20
2024-02-05,veronikasamborska1994,2,60,19
2024-02-06,Pablo Rosado,2,407,232
2024-02-06,owidbot,3,135,21
2024-02-06,veronikasamborska1994,1,161,0
2024-02-07,Lars Yencken,2,42,2
2024-02-07,Pablo Rosado,1,0,4
2024-02-07,owidbot,1,4,4
2024-02-08,Fiona Spooner,1,1023,14
2024-02-08,owidbot,1,4,4
2024-02-08,veronikasamborska1994,2,180,5
2024-02-09,Lars Yencken,3,21,51
2024-02-09,Lucas Rodés-Guirao,2,35,7
2024-02-09,Pablo Arriagada,3,1089,108
2024-02-09,owidbot,2,8,8
2024-02-09,veronikasamborska1994,1,16,16
2024-02-10,Lucas Rodés-Guirao,2,1770,176
2024-02-10,owidbot,1,4,4
2024-02-11,owidbot,1,6,6
2024-02-12,Fiona Spooner,2,37,3
2024-02-12,Lucas Rodés-Guirao,1,5,423
2024-02-12,Marigold,3,23,5
2024-02-12,Pablo Arriagada,3,319,145
2024-02-12,Pablo Rosado,1,564,1929
2024-02-12,owidbot,1,4,4
2024-02-12,veronikasamborska1994,1,239,18
2024-02-13,Fiona Spooner,1,2,2
2024-02-13,Lars Yencken,1,2,2
2024-02-13,Lucas Rodés-Guirao,3,1454,651
2024-02-13,Mojmir Vinkler,1,75,28
2024-02-13,Pablo Rosado,1,5,0
2024-02-13,owidbot,3,159,4
2024-02-14,Mojmir Vinkler,1,174,0
2024-02-14,Pablo Rosado,2,1079,771
2024-02-14,owidbot,1,4,4
2024-02-15,Fiona Spooner,2,710,0
2024-02-15,Marigold,1,4,0
2024-02-15,Pablo Arriagada,1,5,5
2024-02-15,owidbot,2,8,8
2024-02-15,veronikasamborska1994,4,506,23
2024-02-16,Lucas Rodés-Guirao,1,939,509
2024-02-16,Marigold,1,6,4
2024-02-16,owidbot,4,256,259
2024-02-17,owidbot,1,4,4
2024-02-18,owidbot,4,147,8
2024-02-19,Lucas Rodés-Guirao,2,1447,585
2024-02-19,Mojmir Vinkler,1,27,2
2024-02-19,owidbot,5,103,48
2024-02-20,Lucas Rodés-Guirao,4,821,41
2024-02-20,Mojmir Vinkler,1,87,1541
2024-02-20,owidbot,2,61,7
2024-02-21,Lucas Rodés-Guirao,1,18,1
2024-02-21,Marigold,2,6,5
2024-02-21,Mojmir Vinkler,1,36,17
2024-02-21,Pablo Rosado,2,973,10
2024-02-21,owidbot,1,2,2
2024-02-21,veronikasamborska1994,1,1233,17
2024-02-22,Lucas Rodés-Guirao,2,135,101
2024-02-22,Marigold,3,12,6
2024-02-22,Mojmir Vinkler,2,86,106
2024-02-22,Pablo Arriagada,1,3320,15
2024-02-22,owidbot,1,19,26
2024-02-22,veronikasamborska1994,1,143,58
2024-02-23,Marigold,1,3,1
2024-02-23,Mojmir Vinkler,2,36,32
2024-02-23,Pablo Arriagada,3,150,116
2024-02-23,Pablo Rosado,1,0,108
2024-02-23,owidbot,4,87,13
2024-02-24,owidbot,1,7,7
2024-02-25,Lucas Rodés-Guirao,1,53,52
2024-02-25,owidbot,2,8,8
2024-02-26,Lucas Rodés-Guirao,2,3563,1380
2024-02-26,Marigold,1,1,1
2024-02-26,Mojmir Vinkler,3,535,671
2024-02-26,owidbot,2,5,5
2024-02-27,Lucas Rodés-Guirao,1,41,22
2024-02-27,Marigold,2,2,2
2024-02-27,Pablo Arriagada,2,966,318
2024-02-27,owidbot,3,70,72
2024-02-28,Lucas Rodés-Guirao,2,330,93
2024-02-28,Pablo Arriagada,1,100,100
2024-02-28,Pablo Rosado,1,175,2
2024-02-28,owidbot,3,15,11
2024-02-28,veronikasamborska1994,1,2,4
2024-02-29,Lars Yencken,1,1,1
2024-02-29,Lucas Rodés-Guirao,3,422,110
2024-02-29,Marigold,1,9,5
2024-02-29,Mojmir Vinkler,1,103,39
2024-02-29,Pablo Arriagada,1,142,3
2024-02-29,owidbot,2,16,11
2024-03-01,owidbot,2,8,8
2024-03-02,owidbot,2,8,8
2024-03-03,owidbot,2,8,8
2024-03-04,Lucas Rodés-Guirao,1,261,120
2024-03-04,Mojmir Vinkler,1,4,22
2024-03-04,owidbot,2,8,8
2024-03-04,veronikasamborska1994,2,25,30
2024-03-05,Lucas Rodés-Guirao,4,565,1500
2024-03-05,Marigold,1,1,1
2024-03-05,Mojmir Vinkler,1,14,49
2024-03-05,Pablo Rosado,2,1575,77
2024-03-05,owidbot,2,8,8
2024-03-05,tristannew,1,27,0
2024-03-06,Lucas Rodés-Guirao,1,2,2
2024-03-06,Marigold,1,11,1
2024-03-06,Mojmir Vinkler,1,1508,1
2024-03-06,Pablo Rosado,1,5,10
2024-03-06,owidbot,2,8,8
2024-03-06,veronikasamborska1994,2,1382,2
2024-03-07,Lucas Rodés-Guirao,3,165,35
2024-03-07,Pablo Rosado,1,27,27
2024-03-07,owidbot,1,4,4
2024-03-08,Lucas Rodés-Guirao,1,1,1
2024-03-08,Pablo Arriagada,2,1468,15
2024-03-08,Pablo Rosado,1,250,73
2024-03-08,owidbot,1,6,6
2024-03-08,veronikasamborska1994,2,84,187
2024-03-09,owidbot,1,4,4
2024-03-10,owidbot,1,4,4
2024-03-11,Mojmir Vinkler,1,58,3
2024-03-11,Pablo Rosado,3,2250,38
2024-03-11,owidbot,7,10,5
2024-03-11,veronikasamborska1994,1,44,1
2024-03-12,Pablo Rosado,2,534,1
2024-03-12,owidbot,2,8,8
2024-03-12,veronikasamborska1994,3,30,32
2024-03-13,owidbot,2,7,7
2024-03-14,Marigold,1,0,7
2024-03-14,Mojmir Vinkler,1,163,0
2024-03-14,owidbot,1,4,4
2024-03-15,Fiona Spooner,1,158,5
2024-03-15,Lucas Rodés-Guirao,2,3528,1412
2024-03-15,Marigold,1,8,2
2024-03-15,Pablo Rosado,1,95,30
2024-03-15,owidbot,1,4,4
2024-03-16,Lucas Rodés-Guirao,1,21,19
2024-03-16,owidbot,2,10,10
2024-03-17,owidbot,2,9,9
2024-03-18,Lucas Rodés-Guirao,1,22,10
2024-03-18,Marigold,2,7,4
2024-03-18,Mojmir Vinkler,1,82,13
2024-03-18,owidbot,2,8,8
2024-03-19,Lucas Rodés-Guirao,1,71,21
2024-03-19,owidbot,8,168,15
2024-03-19,veronikasamborska1994,1,5,5
2024-03-20,Fiona Spooner,1,1,1
2024-03-20,Lucas Rodés-Guirao,1,57,8
2024-03-20,Marigold,1,12,1
2024-03-20,Pablo Arriagada,2,1469,2
2024-03-20,owidbot,13,14,11
2024-03-21,Lucas Rodés-Guirao,5,690,227
2024-03-21,Pablo Arriagada,2,11,11
2024-03-21,owidbot,5,76,10
2024-03-22,Marigold,1,9,3
2024-03-22,Pablo Rosado,2,14,2
2024-03-22,owidbot,2,8,8
2024-03-23,owidbot,2,8,8
2024-03-24,owidbot,2,7,7
2024-03-25,Lucas Rodés-Guirao,1,372,2
2024-03-25,Marigold,1,11,1
2024-03-25,Pablo Rosado,3,9898,366
2024-03-25,owidbot,3,9,9
2024-03-25,veronikasamborska1994,2,413,1
2024-03-26,Mojmir Vinkler,2,48,5
2024-03-26,Pablo Arriagada,2,3,3
2024-03-26,owidbot,7,99,15
2024-03-26,veronikasamborska1994,4,1617,129
2024-03-27,Lucas Rodés-Guirao,1,1,1
2024-03-27,Marigold,2,87,79
2024-03-27,Mojmir Vinkler,2,122,38
2024-03-27,Pablo Rosado,1,52,76
2024-03-27,owidbot,2,8,8
2024-03-28,Lucas Rodés-Guirao,1,17,2
2024-03-28,Pablo Arriagada,1,318,0
2024-03-28,Pablo Rosado,1,3207,52
2024-03-28,owidbot,3,11,11
2024-03-29,Pablo Rosado,1,2,3
2024-03-29,owidbot,3,69,10
2024-03-29,veronikasamborska1994,1,23,3
2024-03-30,owidbot,2,10,10
2024-03-31,owidbot,2,11,11
2024-04-01,Pablo Rosado,3,5698,464
2024-04-01,owidbot,1,6,6
2024-04-02,Marigold,3,44,69
2024-04-02,Mojmir Vinkler,1,172,66
2024-04-02,Pablo Rosado,3,702,3
2024-04-02,owidbot,2,15,15
2024-04-02,veronikasamborska1994,2,246,2
2024-04-03,Lucas Rodés-Guirao,1,1,1
2024-04-03,Marigold,3,7,3
2024-04-03,owidbot,3,72,12
2024-04-03,veronikasamborska1994,2,548,4
2024-04-04,Marigold,4,30,27
2024-04-04,Pablo Rosado,1,393,2
2024-04-04,owidbot,2,78,6
2024-04-05,Pablo Rosado,1,2,0
2024-04-05,owidbot,6,345,36
2024-04-06,owidbot,2,10,10
2024-04-07,owidbot,2,11,11
2024-04-08,Fiona Spooner,1,4,1
2024-04-08,Marigold,2,15,1
2024-04-08,Mojmir Vinkler,1,19,1
2024-04-08,owidbot,2,8,6
2024-04-09,Marigold,1,6,1
2024-04-09,Pablo Rosado,1,105,18
2024-04-09,owidbot,2,14,17
2024-04-10,Edouard Mathieu,2,7,0
2024-04-10,Mojmir Vinkler,3,1595,624
2024-04-10,Pablo Rosado,1,1325,14
2024-04-10,owidbot,2,13,14
2024-04-11,Marigold,2,7,6
2024-04-11,Mojmir Vinkler,2,42,24
2024-04-11,Pablo Arriagada,1,806,9
2024-04-11,owidbot,4,97,10
2024-04-12,Marigold,1,7,4
2024-04-12,Mojmir Vinkler,1,39,4
2024-04-12,owidbot,4,17,17
2024-04-13,owidbot,2,10,10
2024-04-14,Pablo Arriagada,2,3,3
2024-04-14,owidbot,2,14,14
2024-04-15,Marigold,1,1,4
2024-04-15,Pablo Arriagada,1,4538,11
2024-04-15,Pablo Rosado,2,448,48
2024-04-15,owidbot,4,74,13
2024-04-15,veronikasamborska1994,1,88,1
2024-04-16,Fiona Spooner,1,233,1
2024-04-16,Marigold,1,7,3
2024-04-16,Mojmir Vinkler,2,16,18
2024-04-16,Pablo Rosado,1,20,0
2024-04-16,owidbot,2,15,18
2024-04-17,Fiona Spooner,1,1,1
2024-04-17,Marigold,2,17,4
2024-04-17,Mojmir Vinkler,2,130,284
2024-04-17,Pablo Arriagada,1,153,26
2024-04-17,Pablo Rosado,1,3183,201
2024-04-17,owidbot,8,136,73
2024-04-18,Fiona Spooner,1,1788,0
2024-04-18,Lucas Rodés-Guirao,2,999,8
2024-04-18,Mojmir Vinkler,1,65,6
2024-04-18,owidbot,3,13,13
2024-04-19,Fiona Spooner,1,2,0
2024-04-19,Marigold,1,8,1
2024-04-19,Pablo Rosado,1,1782,22
2024-04-19,owidbot,5,90,13
