date,author,num_commits,num_lines_added,num_lines_removed
2022-03-10,Matthieu Bergel,3,123,364
2022-03-11,Lars Yencken,1,11,10
2022-03-11,Matthieu Bergel,3,35,26
2022-03-14,Daniel Gavrilov,2,17,11
2022-03-14,Lars Yencken,2,44,3
2022-03-14,Marcel Gerber,1,3,0
2022-03-14,Matthieu Bergel,2,23,57
2022-03-14,larsyencken,1,4,4
2022-03-15,Daniel Bachler,3,342,169
2022-03-15,Lars Yencken,2,34,1
2022-03-15,Marcel Gerber,2,63,53
2022-03-15,Matthieu Bergel,1,5,5
2022-03-16,Lars Yencken,3,222,3
2022-03-16,Marcel Gerber,8,53,95
2022-03-16,Matthieu Bergel,3,196,18
2022-03-17,Daniel Bachler,9,212,81
2022-03-17,Ian Xul Belaustegui,1,26,0
2022-03-17,Lars Yencken,10,128,117
2022-03-17,Matthieu Bergel,3,54,29
2022-03-18,Marcel Gerber,14,239,290
2022-03-21,Daniel Bachler,3,27,20
2022-03-21,Daniel Gavrilov,2,28,5
2022-03-21,Marcel Gerber,1,17,7
2022-03-21,Matthieu Bergel,2,12,4
2022-03-22,Daniel Bachler,4,95,46
2022-03-22,Marcel Gerber,13,142,125
2022-03-23,Ike Saunders,1,1,1
2022-03-23,Marcel Gerber,5,68,96
2022-03-23,Matthieu Bergel,1,15,22
2022-03-23,ikesau,4,36,7
2022-03-24,Daniel Bachler,1,2,2
2022-03-24,ikesau,2,12,15
2022-03-25,Daniel Bachler,2,34,32
2022-03-25,Lars Yencken,1,44,25
2022-03-25,Matthieu Bergel,2,330,10
2022-03-25,ikesau,1,14,1
2022-03-28,Lars Yencken,1,1,1
2022-03-28,Marcel Gerber,4,15,35
2022-03-28,Matthieu Bergel,1,11,1
2022-03-28,ikesau,2,1,2
2022-03-29,Matthieu Bergel,7,98,41
2022-03-29,dependabot[bot],1,5,5
2022-03-29,ikesau,1,1,1
2022-03-30,Daniel Bachler,2,3,2
2022-03-30,Matthieu Bergel,4,69,51
2022-03-31,Daniel Bachler,6,104,30
2022-03-31,Lars Yencken,2,31,20
2022-03-31,Marcel Gerber,1,7,0
2022-03-31,Matthieu Bergel,2,2,13
2022-03-31,ikesau,2,49,30
2022-04-01,Daniel Bachler,4,157,11
2022-04-01,ikesau,3,155,201
2022-04-04,Bharat Chandwani,1,2,2
2022-04-04,Daniel Bachler,3,20,17
2022-04-04,Matthieu Bergel,3,241,266
2022-04-04,danyx23,1,1,1
2022-04-04,ikesau,4,112,84
2022-04-05,Daniel Bachler,3,159,87
2022-04-05,Marcel Gerber,3,9,1
2022-04-05,Matthieu Bergel,1,19,7
2022-04-05,ikesau,3,29,10
2022-04-06,Bharat Chandwani,1,19,12
2022-04-06,Daniel Bachler,4,72,49
2022-04-06,Marcel Gerber,6,59,37
2022-04-07,Marcel Gerber,3,31,17
2022-04-07,Matthieu Bergel,1,9,3
2022-04-08,Daniel Bachler,5,114,139
2022-04-08,Ike Saunders,1,1,1
2022-04-08,Lars Yencken,1,5,1
2022-04-08,ikesau,1,40,4
2022-04-09,Bharat Chandwani,1,35,18
2022-04-09,PremBharwani,1,1,1
2022-04-11,Bharat Chandwani,1,11,8
2022-04-11,Matthieu Bergel,7,193,111
2022-04-11,ikesau,2,81,9
2022-04-12,Can Olcer,1,1,2
2022-04-12,Marcel Gerber,3,74,40
2022-04-12,Matthieu Bergel,4,26,14
2022-04-12,ikesau,5,103,97
2022-04-13,Matthieu Bergel,4,67,23
2022-04-14,Daniel Bachler,1,24,7
2022-04-14,Hannah Ritchie,1,0,5
2022-04-14,Matthieu Bergel,4,24,18
2022-04-14,ikesau,2,187,80
2022-04-15,Daniel Bachler,9,143,46
2022-04-15,Matthieu Bergel,1,43,8
2022-04-15,danyx23,1,2,2
2022-04-16,Bharat Chandwani,1,19,14
2022-04-18,ikesau,2,45,34
2022-04-19,Daniel Bachler,3,89,8
2022-04-19,ikesau,1,43,30
2022-04-20,Matthieu Bergel,2,68,28
2022-04-20,ikesau,4,35,14
2022-04-21,Daniel Bachler,1,19,17
2022-04-21,MahmoudHamdy02,2,11,3
2022-04-21,ikesau,4,48,12
2022-04-22,MahmoudHamdy02,2,8,8
2022-04-22,Matthieu Bergel,2,94,18
2022-04-22,danielgavrilov,1,4,1
2022-04-22,ikesau,2,47,30
2022-04-23,Matthieu Bergel,3,65,54
2022-04-24,Matthieu Bergel,1,2,7
2022-04-25,Daniel Gavrilov,2,25,63
2022-04-25,MahmoudHamdy02,1,7,4
2022-04-25,Matthieu Bergel,6,84,40
2022-04-25,danielgavrilov,2,5,4
2022-04-25,ikesau,4,29,56
2022-04-26,Matthieu Bergel,6,76,53
2022-04-27,Matthieu Bergel,3,141,13
2022-04-27,ikesau,3,71,64
2022-04-28,Marcel Gerber,2,15,10
2022-04-28,Matthieu Bergel,10,411,152
2022-04-28,dependabot[bot],1,3,3
2022-04-29,Matthieu Bergel,4,22,18
2022-04-29,ikesau,1,95,68
2022-05-01,Mahmoud Hamdy,1,4,3
2022-05-01,Marcel Gerber,5,49,18
2022-05-02,Marcel Gerber,2,21,1
2022-05-03,Matthieu Bergel,5,156,19
2022-05-03,ikesau,1,10,13
2022-05-04,Marcel Gerber,1,1,1
2022-05-04,ikesau,1,5,5
2022-05-05,MahmoudHamdy02,2,105,31
2022-05-07,MahmoudHamdy02,2,21,23
2022-05-09,MahmoudHamdy02,1,13,1
2022-05-10,MahmoudHamdy02,1,0,27
2022-05-11,Bharat Chandwani,1,0,78
2022-05-12,Marcel Gerber,1,9,0
2022-05-15,Marcel Gerber,1,235,285
2022-05-16,Daniel Bachler,6,147,112
2022-05-16,Daniel Gavrilov,1,1,1
2022-05-16,Marcel Gerber,17,3067,4067
2022-05-16,Matthieu Bergel,3,70,11
2022-05-16,mlbrgl,1,1,3
2022-05-17,Daniel Bachler,1,12,9
2022-05-17,Daniel Gavrilov,3,8,7
2022-05-17,Marcel Gerber,5,76,37
2022-05-17,Matthieu Bergel,3,165,13
2022-05-17,ikesau,3,61,75
2022-05-18,Marcel Gerber,4,11,52
2022-05-18,Matthieu Bergel,3,21,14
2022-05-18,ikesau,1,18,14
2022-05-19,Daniel Bachler,5,135,50
2022-05-19,Marcel Gerber,7,45,88
2022-05-19,dependabot[bot],3,14,14
2022-05-20,Marcel Gerber,8,176,681
2022-05-20,dependabot[bot],1,3,3
2022-05-21,Marcel Gerber,3,40,2
2022-05-23,Daniel Gavrilov,4,24,7
2022-05-23,Marcel Gerber,1,3,3
2022-05-23,Matthieu Bergel,2,26,6
2022-05-24,Marcel Gerber,2,20,38
2022-05-24,Matthieu Bergel,5,203,203
2022-05-25,Daniel Bachler,3,55,62
2022-05-25,Marcel Gerber,7,171,155
2022-05-26,ikesau,2,38,0
2022-05-27,Daniel Bachler,1,32,1
2022-05-27,ikesau,6,118,26
2022-05-28,Marcel Gerber,11,868,844
2022-05-28,marcelgerber,1,1,1
2022-05-30,ikesau,2,50,7
2022-05-31,Marcel Gerber,1,8,2
2022-06-01,Marcel Gerber,8,197,130
2022-06-01,Matthieu Bergel,2,15,2
2022-06-01,ikesau,2,488,160
2022-06-02,Daniel Gavrilov,3,61,65
2022-06-02,Marcel Gerber,1,21,21
2022-06-02,Matthieu Bergel,2,3,1
2022-06-06,ikesau,1,130,6
2022-06-07,Mojmir Vinkler,1,196,0
2022-06-08,ikesau,1,101,25
2022-06-10,Matthieu Bergel,3,13,7
2022-06-12,ikesau,1,48,5
2022-06-13,Daniel Bachler,5,215,195
2022-06-13,Marcel Gerber,4,85,179
2022-06-13,Matthieu Bergel,1,3,1
2022-06-13,ikesau,1,18,13
2022-06-14,Daniel Bachler,5,837,341
2022-06-14,Marcel Gerber,8,908,990
2022-06-14,Matthieu Bergel,1,1,1
2022-06-15,Marcel Gerber,6,87,63
2022-06-16,Billy Cox,1,18,0
2022-06-18,Marcel Gerber,2,73,73
2022-06-20,ikesau,2,24,29
2022-06-22,Daniel Gavrilov,1,3,49
2022-06-22,Matthieu Bergel,1,1,2
2022-06-22,dependabot[bot],1,5,5
2022-06-23,Daniel Gavrilov,1,319,0
2022-06-23,Marcel Gerber,1,27,27
2022-06-23,Matthieu Bergel,1,1,1
2022-06-24,Lars Yencken,1,1,1
2022-06-24,ikesau,1,451,0
2022-06-27,ikesau,1,129,37
2022-06-28,Daniel Gavrilov,4,17,6
2022-06-28,Matthieu Bergel,6,67,22
2022-06-29,Daniel Gavrilov,4,332,160
2022-06-29,ikesau,1,62,30
2022-06-30,Daniel Bachler,3,1161,424
2022-06-30,Daniel Gavrilov,11,1395,692
2022-06-30,Marcel Gerber,3,168,297
2022-06-30,Matthieu Bergel,3,19,8
2022-06-30,Mojmir Vinkler,1,34,16
2022-07-01,Daniel Bachler,1,168,143
2022-07-01,Daniel Gavrilov,3,16,11
2022-07-01,Matthieu Bergel,5,167,31
2022-07-04,Mahmoud Hamdy,1,31,19
2022-07-04,Marcel Gerber,1,18,5
2022-07-04,Matthieu Bergel,5,156,57
2022-07-05,Daniel Gavrilov,1,22,14
2022-07-05,Matthieu Bergel,3,29,15
2022-07-05,ikesau,5,275,651
2022-07-06,ikesau,1,554,592
2022-07-07,Matthieu Bergel,1,14,2
2022-07-07,ikesau,3,275,90
2022-07-08,Matthieu Bergel,1,23,16
2022-07-08,ikesau,3,75,66
2022-07-09,Matthieu Bergel,1,11,4
2022-07-11,Daniel Gavrilov,1,15,0
2022-07-12,Daniel Gavrilov,1,19,29
2022-07-12,Marcel Gerber,3,37,152
2022-07-12,ikesau,2,28,90
2022-07-13,Daniel Bachler,1,79,13
2022-07-13,Daniel Gavrilov,4,92,46
2022-07-13,Mahmoud Hamdy,1,11,1
2022-07-13,ikesau,1,7,9
2022-07-14,Marcel Gerber,2,91,90
2022-07-15,ikesau,1,61,51
2022-07-17,Ike Saunders,1,367,34
2022-07-18,Daniel Gavrilov,7,271,43
2022-07-18,ikesau,3,104,47
2022-07-19,ikesau,6,189,13
2022-07-20,ikesau,2,88,57
2022-07-21,Daniel Bachler,1,96,2
2022-07-21,Marcel Gerber,3,58,63
2022-07-21,dependabot[bot],2,56,15
2022-07-21,ikesau,4,323,161
2022-07-22,ikesau,4,107,51
2022-07-24,Daniel Bachler,2,298,174
2022-07-25,Daniel Bachler,5,141,131
2022-07-25,Daniel Gavrilov,1,2,2
2022-07-25,ikesau,2,27,33
2022-07-26,ikesau,1,3,0
2022-07-27,Daniel Bachler,1,22,11
2022-07-28,Daniel Bachler,10,179,73
2022-07-28,ikesau,1,1,1
2022-08-01,ikesau,1,298,2
2022-08-02,Matthew Conlen,9,67797,3763
2022-08-02,ikesau,3,68,14
2022-08-03,Daniel Gavrilov,1,54,295
2022-08-03,Marcel Gerber,2,9,8
2022-08-03,Matthew Conlen,4,272,184
2022-08-03,Mojmir Vinkler,1,103,0
2022-08-03,ikesau,4,50,27
2022-08-04,Daniel Bachler,1,218,16
2022-08-04,Marcel Gerber,1,10,4
2022-08-04,Matthew Conlen,7,89,62934
2022-08-04,ikesau,5,47,43
2022-08-05,ikesau,2,15,12
2022-08-08,Daniel Bachler,5,37,21
2022-08-08,Matthew Conlen,1,23,0
2022-08-08,ikesau,3,200,18
2022-08-10,Daniel Bachler,2,251,45
2022-08-10,Marcel Gerber,3,19,12
2022-08-10,Matthew Conlen,1,2,2
2022-08-10,ikesau,3,99,2
2022-08-11,Daniel Bachler,2,123,62
2022-08-11,Daniel Gavrilov,4,3,63
2022-08-11,Lars Yencken,2,9,2
2022-08-11,Marcel Gerber,8,894,950
2022-08-11,Matthieu Bergel,2,33,13
2022-08-11,ikesau,2,106,63
2022-08-12,Daniel Bachler,4,20,18
2022-08-12,Matthieu Bergel,3,70,3
2022-08-12,danyx23,1,4,2
2022-08-12,ikesau,2,90,20
2022-08-15,Matthieu Bergel,2,3,3
2022-08-15,ikesau,1,75,70
2022-08-16,Lars Yencken,1,36,16
2022-08-16,ikesau,3,283,15
2022-08-17,Daniel Bachler,1,40,12
2022-08-17,Marcel Gerber,1,1,0
2022-08-17,ikesau,1,16,26
2022-08-18,Daniel Bachler,3,19,17
2022-08-18,Lars Yencken,1,4,3
2022-08-18,Matthieu Bergel,2,18,15
2022-08-18,ikesau,2,73,131
2022-08-19,Daniel Bachler,2,36,26
2022-08-19,Matthieu Bergel,2,7,7
2022-08-22,ikesau,2,197,5
2022-08-23,Marcel Gerber,6,84,70
2022-08-24,Daniel Bachler,1,49,46
2022-08-24,Lars Yencken,3,37,18
2022-08-24,Marcel Gerber,1,3,1
2022-08-24,ikesau,3,201,20
2022-08-25,Marcel Gerber,1,3,4
2022-08-25,ikesau,2,98,40
2022-08-26,Marcel Gerber,12,7777,206
2022-08-26,Matthieu Bergel,1,6,6
2022-08-29,Lars Yencken,2,35,7
2022-08-30,Lars Yencken,2,5,5
2022-08-31,Daniel Gavrilov,1,1,1
2022-08-31,Marcel Gerber,4,32,33
2022-08-31,ikesau,2,15,14
2022-09-01,Daniel Bachler,2,1535,60
2022-09-01,Matthieu Bergel,1,63,0
2022-09-01,danyx23,1,21,100
2022-09-01,ikesau,1,7,5
2022-09-02,Marcel Gerber,1,3,1
2022-09-02,Matthieu Bergel,1,65,1
2022-09-03,Matthieu Bergel,1,11,2
2022-09-05,Matthew Conlen,1,3314,3875
2022-09-05,Matthieu Bergel,1,156,9
2022-09-06,Marcel Gerber,2,54,66
2022-09-06,Matthieu Bergel,1,65,16
2022-09-06,ikesau,2,40,50
2022-09-07,Matthieu Bergel,1,1,2
2022-09-07,ikesau,1,1,2
2022-09-08,Daniel Bachler,2,87,57
2022-09-08,Marcel Gerber,3,30,10
2022-09-08,Matthieu Bergel,3,174,56
2022-09-08,ikesau,3,96,105
2022-09-09,Lars Yencken,1,2,0
2022-09-09,Marcel Gerber,3,103,92
2022-09-09,Matthew Conlen,5,34,76
2022-09-09,Matthieu Bergel,3,120,95
2022-09-09,ikesau,2,321,0
2022-09-11,Daniel Bachler,1,89,84
2022-09-11,Marcel Gerber,1,13,0
2022-09-12,Daniel Bachler,2,115,36
2022-09-12,Marcel Gerber,1,27,8
2022-09-12,danyx23,1,20,98
2022-09-12,ikesau,2,68,42
2022-09-13,Daniel Bachler,4,116,60
2022-09-13,Marcel Gerber,4,36,7
2022-09-13,Matthieu Bergel,1,168,25
2022-09-13,Mojmir Vinkler,1,23,0
2022-09-13,ikesau,3,128,59
2022-09-14,Daniel Bachler,3,1286,977
2022-09-14,Matthieu Bergel,8,340,291
2022-09-14,danyx23,1,31,32
2022-09-14,ikesau,4,78,96
2022-09-15,Daniel Bachler,9,280,128
2022-09-15,Lars Yencken,2,8,3
2022-09-15,Matthew Conlen,1,32,8
2022-09-15,Matthieu Bergel,2,141,33
2022-09-15,ikesau,3,320,328
2022-09-16,Daniel Bachler,4,177,73
2022-09-16,Daniel Gavrilov,1,0,17
2022-09-16,Lars Yencken,1,20,1
2022-09-16,Marcel Gerber,1,83,77
2022-09-16,Matthew Conlen,2,41,14
2022-09-16,Matthieu Bergel,4,579,485
2022-09-16,Mojmir Vinkler,1,68,0
2022-09-17,Marcel Gerber,17,906,946
2022-09-17,Matthieu Bergel,4,254,147
2022-09-18,Lars Yencken,2,5,6
2022-09-18,Matthieu Bergel,4,223,174
2022-09-19,Daniel Bachler,7,26,33
2022-09-19,Matthew Conlen,1,0,1
2022-09-19,Matthieu Bergel,3,77,12
2022-09-19,ikesau,2,25,8
2022-09-20,Daniel Bachler,2,2,0
2022-09-20,Marcel Gerber,5,209,214
2022-09-20,Matthieu Bergel,3,88,71
2022-09-20,ikesau,5,14,7
2022-09-21,Marcel Gerber,1,164,146
2022-09-21,Matthieu Bergel,2,51,5
2022-09-21,ikesau,2,8,3
2022-09-22,Matthieu Bergel,8,384,254
2022-09-22,ikesau,3,34,54
2022-09-23,Matthieu Bergel,6,347,198
2022-09-23,ikesau,2,8,8
2022-09-26,ikesau,2,56,29
2022-09-27,Lars Yencken,1,27,0
2022-09-27,Matthew Conlen,1,11,4
2022-09-27,Matthieu Bergel,5,127,62
2022-09-27,ikesau,2,27,24
2022-09-27,mathisonian,1,2,3
2022-09-28,Matthew Conlen,1,9,15
2022-09-28,Matthieu Bergel,6,207,224
2022-09-28,ikesau,1,58,57
2022-09-28,mathisonian,1,7,6
2022-09-29,Matthew Conlen,4,81,61
2022-09-29,Matthieu Bergel,3,335,127
2022-09-29,ikesau,3,27,33
2022-09-29,mathisonian,3,18,21
2022-09-30,Daniel Bachler,3,95,12
2022-09-30,Matthieu Bergel,6,170,81
2022-10-03,Lars Yencken,1,16,6
2022-10-03,Matthieu Bergel,3,112,47
2022-10-03,ikesau,6,2466,83
2022-10-04,Daniel Bachler,1,1,1
2022-10-04,Matthieu Bergel,4,199,84
2022-10-04,ikesau,4,20,0
2022-10-05,Daniel Bachler,1,100,77
2022-10-05,Lars Yencken,1,1,1
2022-10-05,Matthieu Bergel,4,159,106
2022-10-05,ikesau,1,18555,16122
2022-10-06,Daniel Bachler,3,30,2
2022-10-06,Matthieu Bergel,2,109,12
2022-10-06,ikesau,1,15531,16657
2022-10-07,Matthieu Bergel,2,73,45
2022-10-09,ikesau,3,995,820
2022-10-10,Marcel Gerber,1,5,5
2022-10-10,Matthieu Bergel,2,199,33
2022-10-10,ikesau,1,34,63
2022-10-11,Marcel Gerber,2,150,151
2022-10-11,Matthew Conlen,1,17,4
2022-10-11,Matthieu Bergel,2,33,50
2022-10-11,ikesau,4,16895,15551
2022-10-12,Matthieu Bergel,5,472,391
2022-10-12,ikesau,2,105791,1059
2022-10-12,mathisonian,1,12,10
2022-10-13,Matthew Conlen,1,17,27
2022-10-13,Matthieu Bergel,3,25,32
2022-10-13,ikesau,3,47051,35837
2022-10-13,mathisonian,1,6,4
2022-10-14,Matthieu Bergel,14,164,114
2022-10-14,ikesau,6,134735,149071
2022-10-17,Marcel Gerber,1,1,0
2022-10-17,Matthieu Bergel,1,2,2
2022-10-18,Marigold,1,5,0
2022-10-18,Matthieu Bergel,3,12,3
2022-10-18,Mojmir Vinkler,1,552,144
2022-10-19,Matthieu Bergel,13,85,84
2022-10-19,ikesau,3,25,1
2022-10-20,Matthew Conlen,2,7,12
2022-10-20,ikesau,6,15929,16578
2022-10-20,mathisonian,2,10,3
2022-10-21,Karl Tryggvason,1,1,1
2022-10-21,Marcel Gerber,1,3,3
2022-10-21,Matthieu Bergel,2,489,184
2022-10-24,Mojmir Vinkler,1,2,1
2022-10-24,ikesau,5,105,102394
2022-10-25,Marigold,1,6,5
2022-10-25,ikesau,2,17,18
2022-10-26,Daniel Bachler,3,264,118
2022-10-26,Matthieu Bergel,3,62,3
2022-10-26,ikesau,3,5,5
2022-10-27,Matthieu Bergel,6,246,97
2022-10-27,Mojmir Vinkler,1,2,1
2022-10-27,ikesau,6,38,22
2022-10-28,Daniel Bachler,5,415,27
2022-10-28,Matthieu Bergel,4,193,37
2022-10-28,ikesau,2,168,25
2022-10-29,Matthieu Bergel,4,48,6
2022-10-30,ikesau,2,10,28
2022-10-31,Daniel Bachler,2,253,26
2022-10-31,ikesau,3,69,12
2022-11-01,Daniel Bachler,2,262,41
2022-11-02,Daniel Bachler,5,321,163
2022-11-02,Lars Yencken,1,5,5
2022-11-02,Marcel Gerber,1,1,1
2022-11-02,Matthieu Bergel,1,81,36
2022-11-02,Mojmir Vinkler,1,22,1
2022-11-02,ikesau,4,32,8
2022-11-03,Daniel Bachler,2,55,36
2022-11-03,Marcel Gerber,2,89,94
2022-11-03,Matthieu Bergel,1,1,1
2022-11-03,ikesau,3,83,82
2022-11-03,owidbot,2,25,20
2022-11-04,Marcel Gerber,2,3,1
2022-11-04,ikesau,3,50,40
2022-11-05,Daniel Bachler,2,114,72
2022-11-05,Matthieu Bergel,1,2,1
2022-11-07,Daniel Bachler,3,760,565
2022-11-07,Matthieu Bergel,4,51,10
2022-11-08,Daniel Bachler,2,409,253
2022-11-08,Lars Yencken,4,14,4
2022-11-08,Marcel Gerber,2,12,103
2022-11-08,Matthieu Bergel,5,38,34
2022-11-08,dependabot[bot],1,12,7
2022-11-08,ikesau,1,2,6
2022-11-09,Daniel Bachler,3,461,381
2022-11-09,Marcel Gerber,2,117,168
2022-11-09,Matthieu Bergel,5,42,29
2022-11-09,ikesau,7,175,16
2022-11-10,Daniel Bachler,11,1200,389
2022-11-11,Daniel Bachler,4,262,201
2022-11-11,ikesau,2,696,730
2022-11-14,Daniel Bachler,1,106,108
2022-11-16,Marcel Gerber,1,1,1
2022-11-16,Matthieu Bergel,1,13,2
2022-11-16,dependabot[bot],1,3,3
2022-11-17,Matthieu Bergel,3,89,9
2022-11-19,Matthieu Bergel,1,2,0
2022-11-20,Daniel Bachler,2,48,28
2022-11-21,Marcel Gerber,1,8,8
2022-11-21,Matthieu Bergel,1,4,6
2022-11-22,ikesau,1,1,1
2022-11-23,Lars Yencken,1,1,3
2022-11-23,Marcel Gerber,3,16,8
2022-11-24,Matthieu Bergel,2,96,29
2022-11-24,ikesau,1,47,0
2022-11-25,Mojmir Vinkler,1,1,22
2022-11-25,ikesau,1,118,41
2022-11-27,ikesau,1,4,0
2022-11-28,ikesau,2,100,10
2022-11-29,Matthieu Bergel,7,179,69
2022-11-29,ikesau,3,53,67
2022-11-30,Matthieu Bergel,7,119,87
2022-11-30,ikesau,2,351,186
2022-12-01,Daniel Bachler,3,46,47
2022-12-01,Matthieu Bergel,1,1,2
2022-12-01,ikesau,2,118,54
2022-12-02,Daniel Bachler,2,46,14
2022-12-02,Matthieu Bergel,3,39,57
2022-12-02,dependabot[bot],1,3,3
2022-12-02,ikesau,2,22,11
2022-12-04,Marcel Gerber,7,87,67
2022-12-05,Marcel Gerber,1,45,18
2022-12-05,Matthieu Bergel,3,45,5
2022-12-05,ikesau,3,60,26
2022-12-06,Marcel Gerber,1,1,1
2022-12-06,Matthieu Bergel,3,13,10
2022-12-06,ikesau,5,32,40
2022-12-07,Matthew Conlen,1,3,3
2022-12-07,Matthieu Bergel,3,16,9
2022-12-07,dependabot[bot],1,4,4
2022-12-07,ikesau,8,274,119
2022-12-08,Matthieu Bergel,4,99,13
2022-12-08,ikesau,1,6,2
2022-12-09,Marcel Gerber,3,31,10
2022-12-10,Daniel Bachler,1,376,90
2022-12-10,Marcel Gerber,13,43890,31667
2022-12-12,Daniel Bachler,1,110,16
2022-12-12,Marcel Gerber,3,9,5
2022-12-12,Matthew Conlen,3,18,14
2022-12-12,ikesau,4,75,22
2022-12-13,Daniel Bachler,3,642,64
2022-12-13,Lars Yencken,2,12,1
2022-12-13,Marcel Gerber,6,71,18
2022-12-13,Matthew Conlen,1,2,2
2022-12-13,Matthieu Bergel,3,5752,5634
2022-12-13,ikesau,6,107,46
2022-12-14,Lars Yencken,1,8,1
2022-12-14,Marcel Gerber,1,817,1
2022-12-14,Matthieu Bergel,4,28,20
2022-12-14,ikesau,1,616,645
2022-12-15,dependabot[bot],2,6,6
2022-12-15,ikesau,3,209,222
2022-12-16,Daniel Bachler,1,66,6
2022-12-16,Marcel Gerber,1,3,107
2022-12-16,ikesau,1,119,1
2022-12-19,Marcel Gerber,2,14,12
2022-12-19,Matthew Conlen,2,12,12
2022-12-19,ikesau,1,19,10
2022-12-20,Daniel Bachler,2,163,29
2022-12-20,Marcel Gerber,1,5,316
2022-12-20,ikesau,2,6,4
2022-12-21,Daniel Bachler,3,368,907
2022-12-21,Marcel Gerber,2,49,51
2022-12-21,danyx23,1,681,483
2022-12-24,Daniel Bachler,2,214,416
2022-12-26,Daniel Bachler,7,1404,1102
2022-12-27,Daniel Bachler,1,909,918
2022-12-28,Daniel Bachler,2,86,36
2022-12-29,Daniel Bachler,1,3,1
2023-01-03,Marcel Gerber,2,7,18
2023-01-03,Mojmir Vinkler,1,17,0
2023-01-03,dependabot[bot],2,28,5
2023-01-04,Daniel Bachler,1,549,21
2023-01-04,Matthieu,1,2,0
2023-01-04,Matthieu Bergel,1,8,11
2023-01-04,ikesau,1,23,23
2023-01-04,mlbrgl,1,2,1
2023-01-05,Daniel Bachler,2,86,56
2023-01-06,Daniel Bachler,3,43,22
2023-01-06,Matthieu,3,43,16
2023-01-07,Matthieu,1,339,384
2023-01-08,Matthieu,2,78,71
2023-01-09,Matthieu Bergel,2,28,6
2023-01-10,Matthieu,1,4,4
2023-01-11,Marcel Gerber,1,1,1
2023-01-11,Matthieu,1,3,1
2023-01-11,ikesau,1,45,187
2023-01-12,Daniel Bachler,5,603,55
2023-01-12,Matthieu,2,90,1
2023-01-13,Marcel Gerber,1,2,2
2023-01-13,Matthieu,5,158,79
2023-01-14,Marcel Gerber,2,113,42
2023-01-16,Daniel Bachler,2,7,1
2023-01-16,Marcel Gerber,1,86,86
2023-01-16,Matthieu,3,14,14
2023-01-16,ikesau,3,1221,11
2023-01-18,Daniel Bachler,1,390,13
2023-01-18,Marcel Gerber,2,14,4
2023-01-18,ikesau,3,314,34
2023-01-19,Daniel Bachler,1,19,0
2023-01-19,Marcel Gerber,1,338,205
2023-01-19,Matthieu,3,15,38
2023-01-19,ikesau,2,56,55
2023-01-20,Daniel Bachler,2,97,25
2023-01-20,Marcel Gerber,1,1065,396
2023-01-20,dependabot[bot],1,3,3
2023-01-20,ikesau,8,317,261
2023-01-21,Marcel Gerber,1,3,3
2023-01-23,Daniel Bachler,2,54,121
2023-01-23,Matthieu,1,1,1
2023-01-23,ikesau,1,50,5
2023-01-24,ikesau,3,168,138
2023-01-25,Daniel Bachler,1,5,5
2023-01-25,Marcel Gerber,1,1,0
2023-01-26,Marcel Gerber,4,85,56
2023-01-26,ikesau,3,236,79
2023-01-27,Daniel Bachler,5,717,143
2023-01-27,ikesau,2,81,68
2023-01-28,Daniel Bachler,2,10,2
2023-01-30,Daniel Bachler,5,40,9
2023-01-30,ikesau,3,89,74
2023-01-31,Daniel Bachler,2,160,34
2023-01-31,Marcel Gerber,5,217,193
2023-01-31,ikesau,1,49,23
2023-02-01,Daniel Bachler,7,67,59
2023-02-01,Lars Yencken,1,36,4
2023-02-01,ikesau,5,100,51
2023-02-02,Marcel Gerber,15,192,82
2023-02-02,Matthieu,3,666,671
2023-02-02,Swapnil Tripathi,1,36,1
2023-02-02,ikesau,5,102,71
2023-02-03,Marcel Gerber,3,29,19
2023-02-03,Matthieu,9,379,442
2023-02-03,ikesau,3,206,202
2023-02-04,Daniel Bachler,1,52,5
2023-02-04,Marcel Gerber,3,21,207
2023-02-06,Mahmoud,3,73,35
2023-02-06,Marcel Gerber,11,139,74
2023-02-06,YannyTwoo,1,1,1
2023-02-07,Daniel Bachler,1,69,12
2023-02-07,Matthieu,1,59,15
2023-02-07,ikesau,7,188,105
2023-02-08,Daniel Bachler,1,3,2
2023-02-08,Marcel Gerber,5,34,12
2023-02-08,Matthieu,4,146,151
2023-02-08,ikesau,2,36,49
2023-02-09,Daniel Bachler,5,51,6
2023-02-09,Marcel Gerber,1,174,285
2023-02-09,Matthieu,1,158,5
2023-02-09,dependabot[bot],1,3,3
2023-02-09,ikesau,3,414,318
2023-02-10,Daniel Bachler,5,271,66
2023-02-10,Matthieu,7,325,263
2023-02-10,ikesau,6,55,38
2023-02-13,Marcel Gerber,4,61,3
2023-02-13,Matthieu,6,262,136
2023-02-13,Mojmir Vinkler,2,41,2
2023-02-13,ikesau,1,1,3
2023-02-13,marcelgerber,1,3,1
2023-02-14,Marcel Gerber,3,31,9
2023-02-14,Matthieu,1,123,84
2023-02-14,Mojmir Vinkler,1,455,687
2023-02-14,ikesau,2,66,92
2023-02-15,Daniel Bachler,3,136,38
2023-02-15,Matthieu,2,69,56
2023-02-15,ikesau,4,92,30
2023-02-16,Daniel Bachler,5,106,91
2023-02-16,Marcel Gerber,5,35,43
2023-02-16,Matthieu,4,239,149
2023-02-16,ikesau,5,166,39
